cause	type	doc_id	category	trick	checksum	residual	text
invisible_char	PHONE	sale_0011	adversarial	invisible_chars		LEAK	+7 (812) ⁠751-4‍5-66
invisible_char	PHONE	sale_0011__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (38 3) 544-5 4⁠-10
invisible_char	PHONE	sale_0011__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (8 12)​ ⁠751-4‍5 -66
invisible_char	PHONE	sale_0011__m1337_invisible	adversarial	mut:invisible		LEAK	+7  (​4​99) 665-53-18
invisible_char	PHONE	sale_0011__m1337_invisible	adversarial	mut:invisible		LEAK	+⁠7 (383)‍ ​924-31-78
invisible_char	PHONE	sale_0011__m2718_case	adversarial	invisible_chars		LEAK	+7 (812) ⁠751-4‍5-66
invisible_char	PHONE	services_0003__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (843) 18 6-8 0 -96
invisible_char	PHONE	services_0003__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (846­) 79⁠0-25- 43
invisible_char	PHONE	services_0003__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (8 46) ⁠104- 93-58
invisible_char	PHONE	services_0003__m1337_invisible	adversarial	mut:invisible		LEAK	+‍7 (49 9‍) 975-93-41
invisible_char	PHONE	services_0004__m2718_invisible	adversarial	mut:invisible		LEAK	+7 (383) 4​97-16-⁠73 доб‍. 332
invisible_char	PHONE	services_0004__m2718_invisible	adversarial	mut:invisible		LEAK	8(499)466‍486‍2
invisible_char	PHONE	services_0004__m2718_invisible	adversarial	mut:invisible		hidden	+781 216 76329
invisible_char	PHONE	services_0006__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (383) 5 2 9-6 2-57
invisible_char	PHONE	services_0006__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (846­) 96 7-⁠14-31
invisible_char	PHONE	services_0006__m1337_invisible	adversarial	mut:invisible		LEAK	+7­ (383) ­9­65-16-43
invisible_char	PHONE	services_0006__m1337_invisible	adversarial	mut:invisible		LEAK	+­7 (383) 8 55- 78-58
invisible_char	PHONE	services_0009__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (495)  705-9 0 -52
invisible_char	PHONE	services_0009__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (4⁠99) 351⁠-67­-37
invisible_char	PHONE	services_0009__m1337_invisible	adversarial	mut:invisible		LEAK	+7  (495 ) 3​26-49-57
invisible_char	PHONE	supply_0001__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (4 9​9) 305­-23-53
invisible_char	PHONE	supply_0001__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (​49⁠9) 24​4-22-19
invisible_char	PHONE	supply_0001__m1337_invisible	adversarial	mut:invisible		LEAK	+­7 ( 843) 38­6-38-37
invisible_char	PHONE	supply_0001__m1337_invisible	adversarial	mut:invisible		LEAK	+​7 (38 3) 643-76-6‍6
invisible_char	PHONE	supply_0004__m2718_invisible	adversarial	mut:invisible		LEAK	+7 (843)  291­-48- 18
invisible_char	PHONE	supply_0004__m2718_invisible	adversarial	mut:invisible		LEAK	+7 (​499) 919​-67­-83
invisible_char	PHONE	supply_0004__m2718_invisible	adversarial	mut:invisible		hidden	+7 (​812) 1‍06-7‍2-16
invisible_char	PHONE	supply_0006__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (383) 991⁠-51- 9­7
invisible_char	PHONE	supply_0006__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (81 2) 215‍-8⁠5-50
invisible_char	PHONE	supply_0006__m1337_invisible	adversarial	mut:invisible		LEAK	+7 ‍(84­6) 71​3-26-67
invisible_char	PHONE	supply_0007__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (3 83) ­886-5‍8-78
invisible_char	PHONE	supply_0007__m1337_invisible	adversarial	mut:invisible		LEAK	+7  (‍499) 4­10-43-31
invisible_char	PHONE	supply_0007__m1337_invisible	adversarial	mut:invisible		LEAK	+⁠7  ⁠(495) 287-61-13
invisible_char	PHONE	supply_0013__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (383) 3‍9⁠6-99⁠-66
invisible_char	PHONE	supply_0013__m1337_invisible	adversarial	mut:invisible		LEAK	+7​ (499)​ 746-­70-33
invisible_char	PHONE	supply_0013__m1337_invisible	adversarial	mut:invisible		LEAK	+​7 (812)   110-11-33
invisible_char	PHONE	works_0002__m2718_invisible	adversarial	mut:invisible		LEAK	+7 (38‍3) 27 4-16-⁠15
invisible_char	PHONE	works_0002__m2718_invisible	adversarial	mut:invisible		LEAK	+7 (843​) ​982-77 -49
invisible_char	PHONE	works_0002__m2718_invisible	adversarial	mut:invisible		LEAK	+7­ ‍(846) 105-‍12-32
invisible_char	PHONE	works_0002__m2718_invisible	adversarial	mut:invisible		LEAK	884­69722272
invisible_char	PHONE	works_0002__m2718_invisible	adversarial	mut:invisible		hidden	+7 (84 3)  982-79-7‍2 доб. 910
invisible_char	PHONE	works_0003	adversarial	invisible_chars		LEAK	+7 (49​5) 7 85-22-91
invisible_char	PHONE	works_0003__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (4 9​⁠5) ‍7 85-22-91
invisible_char	PHONE	works_0003__m1337_invisible	adversarial	mut:invisible		LEAK	+7 ­(⁠812) 738-78-‍66
invisible_char	PHONE	works_0003__m1337_invisible	adversarial	mut:invisible		LEAK	+7 ⁠(495) 707‍- 25-66
invisible_char	PHONE	works_0003__m1337_invisible	adversarial	mut:invisible		LEAK	+‍7 ­(49­9) 199-18-44
invisible_char	PHONE	works_0003__m2718_case	adversarial	invisible_chars		LEAK	+7 (49​5) 7 85-22-91
invisible_char	PHONE	works_0008	adversarial	invisible_chars		LEAK	+‍7 (846) 450 -50-57
invisible_char	PHONE	works_0009__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (499‍) 170‍-36-8 4
invisible_char	PHONE	works_0009__m1337_invisible	adversarial	mut:invisible		LEAK	+7 (4 99)  104-9 9-44
invisible_char	PHONE	works_0009__m1337_invisible	adversarial	mut:invisible		LEAK	+7 ­(8 12) 518-39-‍15
invisible_char	PHONE	works_0009__m1337_invisible	adversarial	mut:invisible		hidden	84 998346591
no_detector_for_type	BIRTHDATE	agency_0003	canonical			LEAK	10.07.1996
no_detector_for_type	BIRTHDATE	agency_0003__m1337_invisible	adversarial	mut:invisible		LEAK	10.07.1‍996
no_detector_for_type	BIRTHDATE	agency_0003__m2718_case	canonical			LEAK	10.07.1996
no_detector_for_type	BIRTHDATE	agency_0005	canonical			LEAK	15.11.1996
no_detector_for_type	BIRTHDATE	agency_0005__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	15.11.199 6
no_detector_for_type	BIRTHDATE	agency_0005__m2718_linebreak	adversarial	mut:linebreak		LEAK	15\n.11.1996
no_detector_for_type	BIRTHDATE	agency_0006	canonical			LEAK	21.05.1976
no_detector_for_type	BIRTHDATE	agency_0006	canonical			LEAK	25.02.1956
no_detector_for_type	BIRTHDATE	agency_0006__m1337_combo	adversarial	mut:combo		LEAK	21.О5 .197б
no_detector_for_type	BIRTHDATE	agency_0006__m1337_combo	adversarial	mut:combo		LEAK	25.О2​.195б
no_detector_for_type	BIRTHDATE	agency_0006__m2718_homoglyph	adversarial	mut:homoglyph		LEAK	21.05.І976
no_detector_for_type	BIRTHDATE	agency_0006__m2718_homoglyph	adversarial	mut:homoglyph		LEAK	25.02.195б
no_detector_for_type	BIRTHDATE	agency_0009	canonical			LEAK	16.04.1955
no_detector_for_type	BIRTHDATE	agency_0009__m1337_invisible	adversarial	mut:invisible		LEAK	16.04⁠.1955
no_detector_for_type	BIRTHDATE	agency_0009__m2718_case	canonical			LEAK	16.04.1955
no_detector_for_type	BIRTHDATE	cession_0001	canonical			LEAK	05.06.1986
no_detector_for_type	BIRTHDATE	cession_0001__m1337_digit_spaces	canonical			LEAK	05.06.1986
no_detector_for_type	BIRTHDATE	cession_0001__m2718_linebreak	adversarial	mut:linebreak		LEAK	05.06.19\n86
no_detector_for_type	BIRTHDATE	cession_0002	canonical			LEAK	03.06.1956
no_detector_for_type	BIRTHDATE	cession_0002	canonical			LEAK	12.10.1965
no_detector_for_type	BIRTHDATE	cession_0002__m1337_linebreak	adversarial	mut:linebreak		LEAK	03.06\n.1956
no_detector_for_type	BIRTHDATE	cession_0002__m1337_linebreak	adversarial	mut:linebreak		LEAK	12.10.\n1965
no_detector_for_type	BIRTHDATE	cession_0002__m2718_cell_split	canonical			LEAK	03.06.1956
no_detector_for_type	BIRTHDATE	cession_0002__m2718_cell_split	canonical			LEAK	12.10.1965
no_detector_for_type	BIRTHDATE	cession_0005	canonical			LEAK	04.02.1996
no_detector_for_type	BIRTHDATE	cession_0005__m1337_invisible	adversarial	mut:invisible		LEAK	04 .02.1996
no_detector_for_type	BIRTHDATE	cession_0005__m2718_case	canonical			LEAK	04.02.1996
no_detector_for_type	BIRTHDATE	cession_0007	canonical			LEAK	23.08.1984
no_detector_for_type	BIRTHDATE	cession_0007__m1337_digit_spaces	canonical			LEAK	23.08.1984
no_detector_for_type	BIRTHDATE	cession_0007__m2718_linebreak	adversarial	mut:linebreak		LEAK	23.08.\n1984
no_detector_for_type	BIRTHDATE	cession_0008	canonical			LEAK	16.11.1990
no_detector_for_type	BIRTHDATE	cession_0008	canonical			LEAK	19.12.1962
no_detector_for_type	BIRTHDATE	cession_0008__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	16.11.199 0
no_detector_for_type	BIRTHDATE	cession_0008__m1337_digit_spaces	canonical			LEAK	19.12.1962
no_detector_for_type	BIRTHDATE	cession_0008__m2718_combo	adversarial	mut:combo		LEAK	16.І⁠1.1990
no_detector_for_type	BIRTHDATE	cession_0008__m2718_combo	adversarial	mut:combo		LEAK	19.12.19б⁠2
no_detector_for_type	BIRTHDATE	labor_0001	canonical			LEAK	28.07.1988
no_detector_for_type	BIRTHDATE	labor_0001__m1337_combo	adversarial	mut:combo		LEAK	28.О7.‍1988
no_detector_for_type	BIRTHDATE	labor_0001__m2718_homoglyph	adversarial	mut:homoglyph		LEAK	28.О7.1988
no_detector_for_type	BIRTHDATE	labor_0002	canonical			LEAK	17.09.1983
no_detector_for_type	BIRTHDATE	labor_0002__m1337_combo	adversarial	mut:combo		LEAK	17⁠.09.І983
no_detector_for_type	BIRTHDATE	labor_0002__m2718_homoglyph	adversarial	mut:homoglyph		LEAK	17.09.І983
no_detector_for_type	BIRTHDATE	labor_0003	canonical			LEAK	15.09.1993
no_detector_for_type	BIRTHDATE	labor_0003__m1337_invisible	adversarial	mut:invisible		LEAK	15⁠.09.1993
no_detector_for_type	BIRTHDATE	labor_0003__m2718_case	canonical			LEAK	15.09.1993
no_detector_for_type	BIRTHDATE	labor_0004	canonical			LEAK	07.03.2000
no_detector_for_type	BIRTHDATE	labor_0004__m1337_homoglyph	adversarial	mut:homoglyph		LEAK	О7.О3.2О0О
no_detector_for_type	BIRTHDATE	labor_0004__m2718_case	canonical			LEAK	07.03.2000
no_detector_for_type	BIRTHDATE	labor_0005	canonical			LEAK	25.03.1980
no_detector_for_type	BIRTHDATE	labor_0005__m1337_digit_spaces	canonical			LEAK	25.03.1980
no_detector_for_type	BIRTHDATE	labor_0005__m2718_linebreak	adversarial	mut:linebreak		LEAK	25.03.1\n980
no_detector_for_type	BIRTHDATE	labor_0006	canonical			LEAK	27.06.1959
no_detector_for_type	BIRTHDATE	labor_0006__m1337_case	canonical			LEAK	27.06.1959
no_detector_for_type	BIRTHDATE	labor_0006__m2718_linebreak	adversarial	mut:linebreak		LEAK	27.0\n6.1959
no_detector_for_type	BIRTHDATE	labor_0007	canonical			LEAK	07.07.1963
no_detector_for_type	BIRTHDATE	labor_0007__m1337_combo	adversarial	mut:combo		LEAK	О7.07.19​6З
no_detector_for_type	BIRTHDATE	labor_0007__m2718_homoglyph	adversarial	mut:homoglyph		LEAK	О7.07.1963
no_detector_for_type	BIRTHDATE	labor_0008	canonical			LEAK	16.05.1969
no_detector_for_type	BIRTHDATE	labor_0008__m1337_linebreak	adversarial	mut:linebreak		LEAK	16.05.1\n969
no_detector_for_type	BIRTHDATE	labor_0008__m2718_cell_split	canonical			LEAK	16.05.1969
no_detector_for_type	BIRTHDATE	labor_0009	canonical			LEAK	16.12.1971
no_detector_for_type	BIRTHDATE	labor_0009__m1337_invisible	adversarial	mut:invisible		LEAK	1‍6.12.1971
no_detector_for_type	BIRTHDATE	labor_0009__m2718_case	canonical			LEAK	16.12.1971
no_detector_for_type	BIRTHDATE	labor_0010	canonical			LEAK	22.07.1961
no_detector_for_type	BIRTHDATE	labor_0010__m1337_cell_split	canonical			LEAK	22.07.1961
no_detector_for_type	BIRTHDATE	labor_0010__m2718_invisible	adversarial	mut:invisible		LEAK	22.‍07.1961
no_detector_for_type	BIRTHDATE	labor_0011	canonical			LEAK	01.01.1971
no_detector_for_type	BIRTHDATE	labor_0011__m1337_digit_spaces	canonical			LEAK	01.01.1971
no_detector_for_type	BIRTHDATE	labor_0011__m2718_linebreak	adversarial	mut:linebreak		LEAK	01.01.19\n71
no_detector_for_type	BIRTHDATE	labor_0012	canonical			LEAK	11.04.1998
no_detector_for_type	BIRTHDATE	labor_0012__m1337_invisible	adversarial	mut:invisible		LEAK	11.04.1 998
no_detector_for_type	BIRTHDATE	labor_0012__m2718_digit_spaces	adversarial	mut:digit_spaces		LEAK	11.04.199-8-
no_detector_for_type	BIRTHDATE	lease_0003	canonical			LEAK	08.09.1980
no_detector_for_type	BIRTHDATE	lease_0003__m1337_invisible	adversarial	mut:invisible		LEAK	08.09.198​0
no_detector_for_type	BIRTHDATE	lease_0003__m2718_case	canonical			LEAK	08.09.1980
no_detector_for_type	BIRTHDATE	lease_0005	canonical			LEAK	05.05.1987
no_detector_for_type	BIRTHDATE	lease_0005__m1337_digit_spaces	canonical			LEAK	05.05.1987
no_detector_for_type	BIRTHDATE	lease_0005__m2718_linebreak	adversarial	mut:linebreak		LEAK	05.\n05.1987
no_detector_for_type	BIRTHDATE	lease_0006	canonical			LEAK	14.03.1958
no_detector_for_type	BIRTHDATE	lease_0006	canonical			LEAK	27.12.1998
no_detector_for_type	BIRTHDATE	lease_0006__m1337_homoglyph	adversarial	mut:homoglyph		LEAK	14.О3.1958
no_detector_for_type	BIRTHDATE	lease_0006__m1337_homoglyph	adversarial	mut:homoglyph		LEAK	27.12.І998
no_detector_for_type	BIRTHDATE	lease_0006__m2718_case	canonical			LEAK	14.03.1958
no_detector_for_type	BIRTHDATE	lease_0006__m2718_case	canonical			LEAK	27.12.1998
no_detector_for_type	BIRTHDATE	lease_0009	canonical			LEAK	10.07.1971
no_detector_for_type	BIRTHDATE	lease_0009__m1337_invisible	adversarial	mut:invisible		LEAK	10.0‍7.1971
no_detector_for_type	BIRTHDATE	lease_0009__m2718_case	canonical			LEAK	10.07.1971
no_detector_for_type	BIRTHDATE	lease_0011	canonical			LEAK	14.08.1971
no_detector_for_type	BIRTHDATE	lease_0011__m1337_digit_spaces	canonical			LEAK	14.08.1971
no_detector_for_type	BIRTHDATE	lease_0011__m2718_linebreak	adversarial	mut:linebreak		LEAK	14.0\n8.1971
no_detector_for_type	BIRTHDATE	lease_0012	canonical			LEAK	10.05.1993
no_detector_for_type	BIRTHDATE	lease_0012	canonical			LEAK	19.11.1962
no_detector_for_type	BIRTHDATE	lease_0012__m1337_cell_split	canonical			LEAK	10.05.1993
no_detector_for_type	BIRTHDATE	lease_0012__m1337_cell_split	canonical			LEAK	19.11.1962
no_detector_for_type	BIRTHDATE	lease_0012__m2718_invisible	adversarial	mut:invisible		LEAK	10.0 5.1993
no_detector_for_type	BIRTHDATE	lease_0012__m2718_invisible	adversarial	mut:invisible		LEAK	19.11 .1962
no_detector_for_type	BIRTHDATE	loan_0003	canonical			LEAK	03.03.1992
no_detector_for_type	BIRTHDATE	loan_0003__m1337_invisible	adversarial	mut:invisible		LEAK	0⁠3.03.1992
no_detector_for_type	BIRTHDATE	loan_0003__m2718_case	canonical			LEAK	03.03.1992
no_detector_for_type	BIRTHDATE	loan_0005	canonical			LEAK	01.11.1978
no_detector_for_type	BIRTHDATE	loan_0005__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	01.11.197 8
no_detector_for_type	BIRTHDATE	loan_0005__m2718_linebreak	adversarial	mut:linebreak		LEAK	01.\n11.1978
no_detector_for_type	BIRTHDATE	loan_0006	canonical			LEAK	27.06.1976
no_detector_for_type	BIRTHDATE	loan_0006	canonical			LEAK	28.09.1993
no_detector_for_type	BIRTHDATE	loan_0006__m1337_combo	adversarial	mut:combo		LEAK	27.О6.1 976
no_detector_for_type	BIRTHDATE	loan_0006__m1337_combo	adversarial	mut:combo		LEAK	28.09.І9 9З
no_detector_for_type	BIRTHDATE	loan_0006__m2718_homoglyph	adversarial	mut:homoglyph		LEAK	27.О6.1976
no_detector_for_type	BIRTHDATE	loan_0006__m2718_homoglyph	adversarial	mut:homoglyph		LEAK	28.09.І993
no_detector_for_type	BIRTHDATE	loan_0009	canonical			LEAK	27.10.1979
no_detector_for_type	BIRTHDATE	loan_0009__m1337_invisible	adversarial	mut:invisible		LEAK	27.10.197⁠9
no_detector_for_type	BIRTHDATE	loan_0009__m2718_case	canonical			LEAK	27.10.1979
no_detector_for_type	BIRTHDATE	sale_0001	canonical			LEAK	18.08.1963
no_detector_for_type	BIRTHDATE	sale_0001__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	18.08.1963-
no_detector_for_type	BIRTHDATE	sale_0001__m2718_linebreak	adversarial	mut:linebreak		LEAK	18.\n08.1963
no_detector_for_type	BIRTHDATE	sale_0002	canonical			LEAK	06.01.1959
no_detector_for_type	BIRTHDATE	sale_0002	canonical			LEAK	14.10.1972
no_detector_for_type	BIRTHDATE	sale_0002__m1337_linebreak	adversarial	mut:linebreak		LEAK	06.01.1\n959
no_detector_for_type	BIRTHDATE	sale_0002__m1337_linebreak	adversarial	mut:linebreak		LEAK	14.10.\n1972
no_detector_for_type	BIRTHDATE	sale_0002__m2718_cell_split	canonical			LEAK	06.01.1959
no_detector_for_type	BIRTHDATE	sale_0002__m2718_cell_split	canonical			LEAK	14.10.1972
no_detector_for_type	BIRTHDATE	sale_0005	canonical			LEAK	02.08.1977
no_detector_for_type	BIRTHDATE	sale_0005__m1337_invisible	adversarial	mut:invisible		LEAK	02.08.19­77
no_detector_for_type	BIRTHDATE	sale_0005__m2718_case	canonical			LEAK	02.08.1977
no_detector_for_type	BIRTHDATE	sale_0007	canonical			LEAK	18.04.1988
no_detector_for_type	BIRTHDATE	sale_0007__m1337_digit_spaces	canonical			LEAK	18.04.1988
no_detector_for_type	BIRTHDATE	sale_0007__m2718_linebreak	adversarial	mut:linebreak		LEAK	18\n.04.1988
no_detector_for_type	BIRTHDATE	sale_0008	canonical			LEAK	15.04.1991
no_detector_for_type	BIRTHDATE	sale_0008	canonical			LEAK	26.01.1986
no_detector_for_type	BIRTHDATE	sale_0008__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	15.04.1991-
no_detector_for_type	BIRTHDATE	sale_0008__m1337_digit_spaces	canonical			LEAK	26.01.1986
no_detector_for_type	BIRTHDATE	sale_0008__m2718_combo	adversarial	mut:combo		LEAK	15. О4.199І
no_detector_for_type	BIRTHDATE	sale_0008__m2718_combo	adversarial	mut:combo		LEAK	2­б.01.1986
no_detector_for_type	BIRTHDATE	sale_0011	canonical			LEAK	15.02.1961
no_detector_for_type	BIRTHDATE	sale_0011__m1337_invisible	adversarial	mut:invisible		LEAK	15.02.19 61
no_detector_for_type	BIRTHDATE	sale_0011__m2718_case	canonical			LEAK	15.02.1961
no_detector_for_type	BIRTHDATE	sale_0013	canonical			LEAK	19.07.1995
no_detector_for_type	BIRTHDATE	sale_0013__m1337_digit_spaces	canonical			LEAK	19.07.1995
no_detector_for_type	BIRTHDATE	sale_0013__m2718_linebreak	adversarial	mut:linebreak		LEAK	19.0\n7.1995
no_detector_for_type	BIRTHDATE	sale_0014	canonical			LEAK	23.05.1976
no_detector_for_type	BIRTHDATE	sale_0014	canonical			LEAK	27.10.1978
no_detector_for_type	BIRTHDATE	sale_0014__m1337_case	canonical			LEAK	23.05.1976
no_detector_for_type	BIRTHDATE	sale_0014__m1337_case	canonical			LEAK	27.10.1978
